;Index;Tema;Pregunta;Lugar;Lema;Respuesta;Respuesta(Fon);Provincia;Dialectos;PalabraBase
170692;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Berriz;alabák;alabák;;Bizkaia;Mendebaldekoa;hija
170693;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Beruete;álabak;álabak;;Nafarroa;Nafarra;hija
170694;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Beskoitze;alabák;alabák;;Lapurdi;Nafar-Lapurtarra;hija
170695;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Bidarrai;alabák;alabák;;NafarroaBehera;Nafar-Lapurtarra;hija
170697;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Busturia;alábak;alábak;;Bizkaia;Mendebaldekoa;hija
170698;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Deba;alabák;alabák;;Gipuzkoa;Mendebaldekoa;hija
170699;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Dima;álabak;álabak;;Bizkaia;Mendebaldekoa;hija
170700;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Domintxaine;alabák;alabák;;Zuberoa;Zuberotarra;hija
170701;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Donamaria;alabák;alabák;;Nafarroa;Nafarra;hija
170702;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Donibane Lohizune;neskák;neskák;;Lapurdi;Nafar-Lapurtarra;hija
170704;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Dorrao / Torrano;alabák;alabák;;Nafarroa;Nafarra;hija
170706;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Elantxobe;alábak;alábak;;Bizkaia;Mendebaldekoa;hija
170707;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Elduain;alábak;alábak;;Gipuzkoa;Erdialdekoa;hija
170708;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Elgoibar;alabák;alabák;;Gipuzkoa;Mendebaldekoa;hija
170709;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Elorrio;álabak;álabak;;Bizkaia;Mendebaldekoa;hija
170711;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Errezil;alabák;alabák;;Gipuzkoa;Erdialdekoa;hija
170712;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Errigoiti;alábak;alábak;;Bizkaia;Mendebaldekoa;hija
170713;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Eskiula;alhabák;alhabák;;Zuberoa;Zuberotarra;hija
170714;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Etxalar;alábak;alábag;;Nafarroa;Nafarra;hija
170715;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Etxaleku;álabák;álabák;;Nafarroa;Nafarra;hija
170716;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Etxarri (Larraun);alábak;alábak;;Nafarroa;Nafarra;hija
170717;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Etxarri (Larraun);álabák;álabák;;Nafarroa;Nafarra;hija
170720;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Eugi;alábak;alábak;;Nafarroa;Nafarra;hija
170721;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ezkio-Itsaso;alábák;alábák;;Gipuzkoa;Erdialdekoa;hija
170722;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ezkurra;alabák;alabák;;Nafarroa;Nafarra;hija
170723;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ezterenzubi;alábak;alábag;;NafarroaBehera;Nafar-Lapurtarra;hija
170724;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Gaintza;alabák;alabák;;Nafarroa;Nafarra;hija
170725;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Gamarte;alabák;alabák;;NafarroaBehera;Nafar-Lapurtarra;hija
170726;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Gamiz-Fika;alábak;alábak;;Bizkaia;Mendebaldekoa;hija
170727;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Garrüze;alabák;alabák;;NafarroaBehera;Nafar-Lapurtarra;hija
170728;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Getaria;alabák;alabák;;Gipuzkoa;Erdialdekoa;hija
170729;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Getxo;alábak;alábak;;Bizkaia;Mendebaldekoa;hija
170730;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Gizaburuaga;alábak;alábak;;Bizkaia;Mendebaldekoa;hija
170731;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Goizueta;alabák;alabák;;Nafarroa;Nafarra;hija
170732;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Hazparne;alabák;alabák;;Lapurdi;Nafar-Lapurtarra;hija
170733;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Hendaia;alabák;alabák;;Lapurdi;Nafar-Lapurtarra;hija
170735;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Hondarribia;alábak;alábak;;Gipuzkoa;Erdialdekoa;hija
170736;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ibarruri (Muxika);alábak;alábak;;Bizkaia;Mendebaldekoa;hija
170737;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Igoa;alabák;alabák;;Nafarroa;Nafarra;hija
170738;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ikaztegieta;alabak;alabak;;Gipuzkoa;Erdialdekoa;hija
170739;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Irisarri;alabák;alabák;;NafarroaBehera;Nafar-Lapurtarra;hija
170740;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Itsasu;alabák;alabák;;Lapurdi;Nafar-Lapurtarra;hija
170741;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Izturitze;alhabák;alhabák;;NafarroaBehera;Nafar-Lapurtarra;hija
170742;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Jaurrieta;alábak;alábag;;Nafarroa;Nafarra;hija
170743;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Jutsi;alhábak;alhábak;;NafarroaBehera;Nafar-Lapurtarra;hija
170744;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Kortezubi;álabak;álabak;;Bizkaia;Mendebaldekoa;hija
170745;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Landibarre;alabák;alabák;;NafarroaBehera;Nafar-Lapurtarra;hija
170746;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Larrabetzu;álabak;álabak;;Bizkaia;Mendebaldekoa;hija
170747;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Larraine;alhabák;alhabák;;Zuberoa;Zuberotarra;hija
170748;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Larzabale;alhabák;alhabák;;NafarroaBehera;Nafar-Lapurtarra;hija
170750;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Laukiz;alábak;alábak;;Bizkaia;Mendebaldekoa;hija
170751;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Legazpi;alabak;alabak;;Gipuzkoa;Erdialdekoa;hija
170752;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Leintz Gatzaga;alábak;alábak;;Gipuzkoa;Mendebaldekoa;hija
170753;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Leioa;alábak;alábak;;Bizkaia;Mendebaldekoa;hija
170754;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Leitza;alabák;alabák;;Nafarroa;Nafarra;hija
170755;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Lekaroz;alábak;alábak;;Nafarroa;Nafarra;hija
170756;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Lekeitio;alábak;alábak;;Bizkaia;Mendebaldekoa;hija
170757;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Lemoa;álabak;álabak;;Bizkaia;Mendebaldekoa;hija
170758;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Lemoiz;alábak;alábak;;Bizkaia;Mendebaldekoa;hija
170759;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Luzaide / Valcarlos;álabak;álabak;;Nafarroa;Nafarra;hija
170760;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Makea;alabák;alabák;;Lapurdi;Nafar-Lapurtarra;hija
170761;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Mañaria;álabák;álabák;;Bizkaia;Mendebaldekoa;hija
170762;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Mendaro;alábak;alábak;;Gipuzkoa;Mendebaldekoa;hija
170763;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Mendata;alábak;alábak;;Bizkaia;Mendebaldekoa;hija
170765;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Montori;alhabák;alhabák;;Zuberoa;Zuberotarra;hija
170766;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Mugerre;alábak;alábak;;Lapurdi;Nafar-Lapurtarra;hija
170767;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Mungia;alábak;alábak;;Bizkaia;Mendebaldekoa;hija
170768;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Oderitz;álabák;álabák;;Nafarroa;Nafarra;hija
170769;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Oiartzun;alabák;alabák;;Gipuzkoa;Erdialdekoa;hija
170770;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Oñati;alábak;alábak;;Gipuzkoa;Mendebaldekoa;hija
170771;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ondarroa;alábak;alábak;;Bizkaia;Mendebaldekoa;hija
170772;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Orexa;álabák;álabák;;Gipuzkoa;Erdialdekoa;hija
170773;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Orio;alabák;alabák;;Gipuzkoa;Erdialdekoa;hija
170774;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Orozko;alábak;alábak;;Bizkaia;Mendebaldekoa;hija
170775;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Otxandio;álabak;álabak;;Bizkaia;Mendebaldekoa;hija
170776;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Pagola;alhabak;alhabak;;Zuberoa;Zuberotarra;hija
170777;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Pasaia;alabák;alabák;;Gipuzkoa;Erdialdekoa;hija
170778;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Santa Grazi;alhabák;alhabák;;Zuberoa;Zuberotarra;hija
170779;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Sara;alabák;alabák;;Lapurdi;Nafar-Lapurtarra;hija
170780;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Senpere;alábak;alábak;;Lapurdi;Nafar-Lapurtarra;hija
170781;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Sohüta;alhábak;alhábak;;Zuberoa;Zuberotarra;hija
170782;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Sondika;alábak;alábak;;Bizkaia;Mendebaldekoa;hija
170783;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Suarbe;álabák;álabák;;Nafarroa;Nafarra;hija
170784;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Suarbe;alábak;alábak;;Nafarroa;Nafarra;hija
170785;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Sunbilla;alábak;alábak;;Nafarroa;Nafarra;hija
170786;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Tolosa;alabák;alabák;;Gipuzkoa;Erdialdekoa;hija
170787;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Uharte Garazi;alabák;alabák;;NafarroaBehera;Nafar-Lapurtarra;hija
170788;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Urdiain;alabák;alabák;;Nafarroa;Nafarra;hija
170789;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Urdiñarbe;alhábak;alhábak;;Zuberoa;Zuberotarra;hija
170790;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Urketa;alabák;alabák;;Lapurdi;Nafar-Lapurtarra;hija
170791;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Urretxu;alabák;alabák;;Gipuzkoa;Erdialdekoa;hija
170792;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ürrüstoi;alhabák;alhabák;;Zuberoa;Zuberotarra;hija
170793;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Uztaritze;alábak;alábak;;Lapurdi;Nafar-Lapurtarra;hija
170794;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Zaratamo;alábak;alábak;;Bizkaia;Mendebaldekoa;hija
170795;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Zeanuri;álabak;álabak;;Bizkaia;Mendebaldekoa;hija
170796;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Zeberio;alábak;alábak;;Bizkaia;Mendebaldekoa;hija
170797;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Zegama;alábák;alábák;;Gipuzkoa;Erdialdekoa;hija
170798;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Zilbeti;alábak;alábag;;Nafarroa;Nafarra;hija
170800;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Zornotza;alábak;alábak;;Bizkaia;Mendebaldekoa;hija
170801;1028;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Zugarramurdi;álabák;álabák;;Nafarroa;Nafarra;hija
170804;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ahetze;alabák;alabák;;Lapurdi;Nafar-Lapurtarra;hija
170805;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Aia;alabák;alabák;;Gipuzkoa;Erdialdekoa;hija
170806;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Aia;álabak;álabak;;Gipuzkoa;Erdialdekoa;hija
170807;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Aldude;alabák;alabák;;NafarroaBehera;Nafar-Lapurtarra;hija
170808;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Alkotz;alábak;alábak;;Nafarroa;Nafarra;hija
170809;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Altzai;alhabák;alhabák;;Zuberoa;Zuberotarra;hija
170810;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Altzürükü;alhabák;alhabák;;Zuberoa;Zuberotarra;hija
170811;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Amezketa;alábák;alábák;;Gipuzkoa;Erdialdekoa;hija
170812;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Andoain;alabák;alabák;;Gipuzkoa;Erdialdekoa;hija
170813;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Aniz;alábak;alábag;;Nafarroa;Nafarra;hija
170814;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Aramaio;alábiek;alábiek;;Araba;Mendebaldekoa;hija
170815;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Aramaio;alábjek;alábiek;;Araba;Mendebaldekoa;hija
170816;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Araotz (Oñati);alábiek;alábiek;;Gipuzkoa;Mendebaldekoa;hija
170817;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Araotz (Oñati);alábjek;alábiek;;Gipuzkoa;Mendebaldekoa;hija
170818;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Arbizu;álabak;álabak;;Nafarroa;Nafarra;hija
170820;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Armendaritze;alabák;alabág;;NafarroaBehera;Nafar-Lapurtarra;hija
170821;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Arnegi;alabák;alabák;;NafarroaBehera;Nafar-Lapurtarra;hija
170822;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Arrangoitze;alabák;alabák;;Lapurdi;Nafar-Lapurtarra;hija
170823;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Arrasate;alábiek;alábiek;;Gipuzkoa;Mendebaldekoa;hija
170824;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Arrasate;alábjek;alábiek;;Gipuzkoa;Mendebaldekoa;hija
170825;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Arrazola (Atxondo);alábiek;alábiek;;Bizkaia;Mendebaldekoa;hija
170826;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Arrazola (Atxondo);alábjek;alábiek;;Bizkaia;Mendebaldekoa;hija
170827;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Arrieta;alábiék;alábiék;;Bizkaia;Mendebaldekoa;hija
170829;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Arrueta;álabák;álabák;;NafarroaBehera;Nafar-Lapurtarra;hija
170830;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Asteasu;alabák;alabák;;Gipuzkoa;Erdialdekoa;hija
170831;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ataun;álabák;álabák;;Gipuzkoa;Erdialdekoa;hija
170832;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Azkaine;álabák;álabák;;Lapurdi;Nafar-Lapurtarra;hija
170833;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Azkoitia;alabák;alabák;;Gipuzkoa;Erdialdekoa;hija
170834;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Azpeitia;alábak;alábak;;Gipuzkoa;Erdialdekoa;hija
170835;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Baigorri;alabák;alabák;;NafarroaBehera;Nafar-Lapurtarra;hija
170836;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Bakio;alabíek;alabíek;;Bizkaia;Mendebaldekoa;hija
170837;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Bardoze;alabák;alabák;;Lapurdi;Nafar-Lapurtarra;hija
170838;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Barkoxe;alhabák;alhabák;;Zuberoa;Zuberotarra;hija
170839;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Bastida;alhabák;alhabák;;NafarroaBehera;Nafar-Lapurtarra;hija
170840;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Beasain;alábák;alábák;;Gipuzkoa;Erdialdekoa;hija
170841;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Behorlegi;alabák;alabák;;NafarroaBehera;Nafar-Lapurtarra;hija
170842;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Beizama;alábak;alábak;;Gipuzkoa;Erdialdekoa;hija
170843;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Bergara;alabíak;alabíak;;Gipuzkoa;Mendebaldekoa;hija
170844;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Bergara;alabi;alabi;;Gipuzkoa;Mendebaldekoa;hija
170845;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Bermeo;alabíek;alabíek;;Bizkaia;Mendebaldekoa;hija
170846;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Berriz;alábiek;alábiek;;Bizkaia;Mendebaldekoa;hija
170847;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Berriz;alábjek;alábiek;;Bizkaia;Mendebaldekoa;hija
170848;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Beruete;alábak;alábak;;Nafarroa;Nafarra;hija
170849;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Beskoitze;alabák;alabák;;Lapurdi;Nafar-Lapurtarra;hija
170850;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Bidarrai;alabák;alabág;;NafarroaBehera;Nafar-Lapurtarra;hija
170853;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Busturia;alábiek;alábiek;;Bizkaia;Mendebaldekoa;hija
170854;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Busturia;alábjek;alábiek;;Bizkaia;Mendebaldekoa;hija
170855;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Deba;alabák;alabák;;Gipuzkoa;Mendebaldekoa;hija
170856;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Dima;alabéak;alabéak;;Bizkaia;Mendebaldekoa;hija
170857;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Domintxaine;alabák;alabák;;Zuberoa;Zuberotarra;hija
170858;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Donamaria;álabák;álabák;;Nafarroa;Nafarra;hija
170859;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Donibane Lohizune;alábak;arrébag;;Lapurdi;Nafar-Lapurtarra;hija
170861;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Dorrao / Torrano;alabák;alabák;;Nafarroa;Nafarra;hija
170864;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Elantxobe;alábiek;alábiek;;Bizkaia;Mendebaldekoa;hija
170865;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Elantxobe;alábjek;alábiek;;Bizkaia;Mendebaldekoa;hija
170866;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Elduain;alábak;alábak;;Gipuzkoa;Erdialdekoa;hija
170867;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Elgoibar;alábak;alábak;;Gipuzkoa;Mendebaldekoa;hija
170868;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Elorrio;alábiek;alábiek;;Bizkaia;Mendebaldekoa;hija
170869;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Elorrio;alábjek;alábiek;;Bizkaia;Mendebaldekoa;hija
170871;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Errezil;alabák;alabák;;Gipuzkoa;Erdialdekoa;hija
170872;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Errigoiti;alábiék;alábiék;;Bizkaia;Mendebaldekoa;hija
170873;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Eskiula;alhabák;alhabák;;Zuberoa;Zuberotarra;hija
170874;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Etxalar;alábak;alábag;;Nafarroa;Nafarra;hija
170875;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Etxaleku;álabák;álabák;;Nafarroa;Nafarra;hija
170876;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Etxarri (Larraun);alábak;alábak;;Nafarroa;Nafarra;hija
170877;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Etxarri (Larraun);alabák;alabák;;Nafarroa;Nafarra;hija
170882;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Eugi;alábak;alábak;;Nafarroa;Nafarra;hija
170883;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ezkio-Itsaso;alábák;alábák;;Gipuzkoa;Erdialdekoa;hija
170884;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ezkio-Itsaso;alábak;alábak;;Gipuzkoa;Erdialdekoa;hija
170885;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ezkurra;alábak;alábak;;Nafarroa;Nafarra;hija
170886;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ezterenzubi;arrebák;arrebák;;NafarroaBehera;Nafar-Lapurtarra;hija
170887;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Gaintza;alabák;alabák;;Nafarroa;Nafarra;hija
170888;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Gaintza;alábák;alábák;;Nafarroa;Nafarra;hija
170889;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Gamarte;alabák;alabág;;NafarroaBehera;Nafar-Lapurtarra;hija
170890;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Gamiz-Fika;alabiák;alábiák;;Bizkaia;Mendebaldekoa;hija
170891;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Garrüze;alabák;alabák;;NafarroaBehera;Nafar-Lapurtarra;hija
170892;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Getaria;alábak;alábak;;Gipuzkoa;Erdialdekoa;hija
170893;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Getxo;alabék;alábek;;Bizkaia;Mendebaldekoa;hija
170894;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Gizaburuaga;alábik;alabík;;Bizkaia;Mendebaldekoa;hija
170895;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Goizueta;alábak;alábak;;Nafarroa;Nafarra;hija
170896;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Hazparne;alabák;alabák;;Lapurdi;Nafar-Lapurtarra;hija
170897;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Hendaia;alabák;alabák;;Lapurdi;Nafar-Lapurtarra;hija
170899;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Hondarribia;alábak;alábak;;Gipuzkoa;Erdialdekoa;hija
170900;1029;Izen morfologia: izen arrunten deklinabide;#¿NOMBRE?;Ibarruri (Muxika);alabíek;alabíek;;Bizkaia;Mendebaldekoa;hija
